id,name,asking_price,sde,multiple,sba_status
33807,"Fast Growing Health Supplement Amazon FBA Business w/ 16,375+ Subscriptions & 33% Net Margins",8000000.0,1619762.0,4.938997210701325,no
33900,12 Year Old Social Media Management Subscription Business | Loyal Customers | Transferable Team,750000.0,283312.0,2.6472581464957363,no
33925,Amazon FBA Garden Business | 36% Revenue Growth | Multiple Expansion Opportunities,175000.0,63042.0,2.77592715967133,no
34050,Thriving Women’s Health Supplement Business | $5.7M SDE | 300%+ Growth | Owners Capping Growth,25000000.0,5706691.0,4.3808224415865515,no
34068,Quick Sale Opportunity 7 Year Old Tag Installer Software for Shopify Merchants | Extremely Passive,80000.0,20701.0,3.8645476063958264,no
34076,Elite App & AI Development Firm - 15 Years Old | Fortune 500 Clients | $463K SDE | Passive Ownership,970000.0,463068.0,2.0947247488489813,no
34136,Growing Tech-Enabled Grant Management Service | $20K per Client | Massive US Expansion Opportunities,2200000.0,409315.0,5.374833563392497,no
34279,Growing FDA Compliance Digital Service Business | 50%+ Recurring Revenue | 70%+ Profit Margin,1900000.0,557981.0,3.405133866565349,no
34288,Growing Amazon Luxury Travel Bags Brand | Low Workload | 1.7x Multiple | Motivated to Sell,150000.0,87774.0,1.7089343085651787,no
34289,Amazon FBA Kitchen Brand | 80% Gross Margins | 1.99x Multiple | Cash Buyers Only,471000.0,237105.0,1.9864616941861202,no
34290,14 Year Old Dental SaaS Business | <1% Monthly Churn | $2000+ LTV | 13% YoY Growth,350000.0,89619.0,3.9054218413506065,no
34412,Established Virtual Assistant Agency | $9.5K Avg. Recurring Monthly Profit | Low Workload,275000.0,156797.0,1.7538600866087999,no
34777,Patented Trailer Hitch Brand | $1.5M Revenue | Minimal Ad Spend | TikTok Goldmine 115+ Creators,799000.0,233454.0,3.422515784694201,unknown
34804,Financing Available | Growing Shopify Personalized Gifts Business | No Inventory | 45% Net Margins,3300000.0,1031306.0,3.199826239738739,yes
34887,Premium Wristwatch Ecomm Business | 67% Net Profit Margins | Low Workload | High-Profile Collabs,280000.0,118266.0,2.3675443491789694,no
35095,36-Year-Old Supplement and Cream Business | US Supply Chain | 44% Return Customer Rate,80000.0,67929.0,1.1777002458449264,no
35273,SBA Pre-Qualified: 12-Year-Old SaaS Payment Platform | $186K MRR | Owner Works Minimal Hours,7000000.0,2069031.0,3.383226254222387,yes
35547,"8 Yr Old Category-Leading Sleepwear & Socks FBA Business | $8M Revenue | 40,000+ Reviews | 2x Growth",2200000.0,847856.0,2.5947802457021005,no
35653,SBA Pre-Qualified: 14-Year-Old Food Content Authority | Exclusive MSN Partnership | 81% Growth,948000.0,327447.0,2.8951250125974584,yes
35697,Stable Amazon FBA Business in Seniors Niche | 85% Gross Profit Margin | Simple Operations,140000.0,52032.0,2.690651906519065,no
35725,Blue Collar Print On Demand Business | Predictable 50-100% Growth Opportunity | USA Supply Chain,1200000.0,434098.0,2.764352749839898,no
35777,SBA PQ | Curated Side Job Content Biz w/50% Adsense Earnings | Large Email List | 20 Year History,1420000.0,449174.0,3.161358404538108,yes
35855,30-Year-Old Directory Website | Recurring Revenue | Premium Domain Name | Low Workload,434000.0,145183.0,2.9893307067631887,no
36060,Growing Shopify Health and Wellness Coffee Alternative Consumable CPG Brand | $77 AOV | $20K+ MRR,1350000.0,426262.0,3.1670662644101517,unknown
36257,18-Year-Old Established Custom Greeting Card Business | 60% Repeat Customer Rate | $525 AOV,275000.0,99293.0,2.769580937226189,unknown
36259,7 Year Old Education Tech Company w/32% Net Margins | Full Team | Untapped Marketing Channels,900000.0,292832.0,3.073434597311769,no
